Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
Exersare Test 1 - 2015,10.0,"Volumul prismei regulate ABCDA₁B₁C₁D₁, h = diagonala bazei, AB=3√2 cm.",d = 3√2×√2 = 6 cm = h. V = (3√2)² × 6 = 18 × 6 = 108 cm³,108 cm³,2.0,Geometrie 3D - Prisme,Geometrie 3D,Geometrie,2 - mediu,exersare,2015.0,"volumul prismei regulate abcda₁b₁c₁d₁, h = diagonala bazei, ab=3√2 cm.",d = 3√2×√2 = 6 cm = h. v = (3√2)² × 6 = 18 × 6 = 108 cm³,108 cm³,70,10,56,7,2,3,0,1,0,1,0,0,"volumul prismei regulate abcda₁b₁c₁d₁, h = diagonala bazei, ab=3√2 cm."
Exersare Test 2 - 2014,10.0,Trei sfere: două cu r=5 cm și r=12 cm. Vopseaua pentru a treia = suma celorlalte. Raza a treia.,4πR² = 4π×25 + 4π×144 → R² = 169 → R = 13 cm,13 cm,2.0,Geometrie 3D - Sfere,Geometrie 3D,Geometrie,2 - mediu,exersare,2014.0,trei sfere: doua cu r=5 cm si r=12 cm. vopseaua pentru a treia = suma celorlalte. raza a treia.,4πr² = 4π×25 + 4π×144 → r² = 169 → r = 13 cm,13 cm,95,19,44,5,3,3,0,1,0,0,0,0,trei sfere: doua cu r=5 cm si r=12 cm. vopseaua pentru a treia = suma celorlalte. raza a treia.
Exersare Test 1 - 2022,9.0,"Fie functia f: R → R, f(x) = -3x. Determinati valorile reale ale lui x, pentru care f(x) < x + f(-1)",f(-1) = -3×(-1) = 3. Inecuatia: -3x < x + 3 => -4x < 3 => x > -3/4,(-3/4; +∞),3.0,Inecuatii,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,exersare,2022.0,"fie functia f: r → r, f(x) = -3x. determinati valorile reale ale lui x, pentru care f(x) < x + f(-1)",f(-1) = -3×(-1) = 3. inecuatia: -3x < x + 3 => -4x < 3 => x > -3/4,(-3/4; +∞),100,22,66,10,2,11,0,0,0,0,1,0,"fie functia f: r → r, f(x) = -3x. determinati valorile reale ale lui x, pentru care f(x) < x + f(-1)"
Exersare Test 1 - 2023,9.0,"Fie functia f:R->R, f(x) = -2x + 10. Determinati valorile lui x, care sunt patrate perfecte si pentru care f(x) + f(2) >= x + 2.","f(2) = 6
Obtinerea inecuatiei -2x + 10 + 6 >= x + 2
Rezolvarea inecuatiei -2x + 10 + 6 >= x + 2
Scrierea raspunsului corect","{0, 1, 4}",3.0,Inecuatii,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,exersare,2023.0,"fie functia f:r->r, f(x) = -2x + 10. determinati valorile lui x, care sunt patrate perfecte si pentru care f(x) + f(2) >= x + 2.",f(2) = 6 obtinerea inecuatiei -2x + 10 + 6 >= x + 2 rezolvarea inecuatiei -2x + 10 + 6 >= x + 2 scrierea raspunsului corect,"{0, 1, 4}",128,26,123,9,5,15,0,0,0,0,1,0,"fie functia f:r->r, f(x) = -2x + 10. determinati valorile lui x, care sunt patrate perfecte si pentru care f(x) + f(2) >= x + 2."
Exersare Test 1 - 2024,9.0,"Fie functia f:R->R, f(x) = -x + 2. Determinati valorile negative ale lui x, pentru care valorile respective ale functiei f sunt mai mici decat 4.",Avem  -x + 2 < 4 si x < 0 => -x < 2 => x > -2 => -2 < x < 0,(-2; 0),2.0,Inecuatii,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2024.0,"fie functia f:r->r, f(x) = -x + 2. determinati valorile negative ale lui x, pentru care valorile respective ale functiei f sunt mai mici decat 4.",avem -x + 2 < 4 si x < 0 => -x < 2 => x > -2 => -2 < x < 0,(-2; 0),145,26,59,7,2,7,0,0,0,0,1,0,"fie functia f:r->r, f(x) = -x + 2. determinati valorile negative ale lui x, pentru care valorile respective ale functiei f sunt mai mici decat 4."
Pretestare 2023,9.0,"Rezolvați inecuația -3x + 8 ≥ 0. Mulțimea soluțiilor: {0, 1, 2}","-3x ≥ -8 → x ≤ 8/3 ≈ 2,67. Întregi: {0, 1, 2}","{0, 1, 2}",3.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,pretestare,2023.0,"rezolvati inecuatia -3x + 8 ≥ 0. multimea solutiilor: {0, 1, 2}","-3x ≥ -8 → x ≤ 8/3 ≈ 2,67. intregi: {0, 1, 2}","{0, 1, 2}",63,12,45,9,6,5,0,0,1,0,0,0,"rezolvati inecuatia -3x + 8 ≥ 0. multimea solutiilor: {0, 1, 2}"
Sesiune de bază 2022,9.0,Inecuația cu f(x) = -3x + 8. Găsiți x astfel încât f(x) - f(1) ≤ 2x,(-3x + 8) - (-3 + 8) ≤ 2x → -3x + 3 ≤ 2x → x ≥ 3/5,x ≥ 3/5,3.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,sesiune_baza,2022.0,inecuatia cu f(x) = -3x + 8. gasiti x astfel incat f(x) - f(1) ≤ 2x,(-3x + 8) - (-3 + 8) ≤ 2x → -3x + 3 ≤ 2x → x ≥ 3/5,x ≥ 3/5,67,16,50,7,4,11,0,0,1,0,1,0,inecuatia cu f(x) = -3x + 8. gasiti x astfel incat f(x) - f(1) ≤ 2x
Sesiune de bază 2023,9.0,Inecuația f(3)·f(x) < 3x pentru f(x) = x - 4,f(3) = -1. -1(x-4) < 3x → -x + 4 < 3x → x > 1,x > 1,3.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,sesiune_baza,2023.0,inecuatia f(3)·f(x) < 3x pentru f(x) = x - 4,f(3) = -1. -1(x-4) < 3x → -x + 4 < 3x → x > 1,x > 1,44,10,45,5,3,9,0,0,1,0,1,0,inecuatia f(3)·f(x) < 3x pentru f(x) = x - 4
Exersare Test 2 - 2020,9.0,f(x) = 3x − 7. Găsiți x astfel încât f(x) ≥ 5.,"3x - 7 ≥ 5 → 3x ≥ 12 → x ≥ 4. Soluția: x ∈ [4, +∞)",x ≥ 4,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2020.0,f(x) = 3x - 7. gasiti x astfel incat f(x) ≥ 5.,"3x - 7 ≥ 5 → 3x ≥ 12 → x ≥ 4. solutia: x ∈ [4, +∞)",x ≥ 4,46,12,50,5,3,6,0,0,0,0,1,0,f(x) = 3x - 7. gasiti x astfel incat f(x) ≥ 5.
Sesiunea de bază - 2019,9.0,"f(x)=2−3x, g(x)=4x+9. Găsiți x pentru f(x)·g(x)≥0.","(2-3x)(4x+9) ≥ 0. Zerouri: x=2/3, x=-9/4. Soluție: x ∈ [-9/4, 2/3]","[-9/4, 2/3]",2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,sesiune_baza,2019.0,"f(x)=2-3x, g(x)=4x+9. gasiti x pentru f(x)·g(x)≥0.","(2-3x)(4x+9) ≥ 0. zerouri: x=2/3, x=-9/4. solutie: x ∈ [-9/4, 2/3]","[-9/4, 2/3]",50,6,66,11,5,12,0,0,0,0,1,0,"f(x)=2-3x, g(x)=4x+9. gasiti x pentru f(x)·g(x)≥0."
Exersare Test 1 - 2018,9.0,f(x)=2x−1 și g(x)=3x−2. Găsiți x pentru f(x) > 2·g(x).,2x-1 > 2(3x-2) → 2x-1 > 6x-4 → 3 > 4x → x < 3/4,x < 3/4,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2018.0,f(x)=2x-1 si g(x)=3x-2. gasiti x pentru f(x) > 2·g(x).,2x-1 > 2(3x-2) → 2x-1 > 6x-4 → 3 > 4x → x < 3/4,x < 3/4,54,9,47,7,5,11,0,0,0,0,1,0,f(x)=2x-1 si g(x)=3x-2. gasiti x pentru f(x) > 2·g(x).
Pretestare - 2018,9.0,f(x)=3x−2. Găsiți x pentru (1−2f(x))/2 ≥ 0.,(1-2(3x-2))/2 ≥ 0 → 1-6x+4 ≥ 0 → 5-6x ≥ 0 → x ≤ 5/6,x ≤ 5/6,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,pretestare,2018.0,f(x)=3x-2. gasiti x pentru (1-2f(x))/2 ≥ 0.,(1-2(3x-2))/2 ≥ 0 → 1-6x+4 ≥ 0 → 5-6x ≥ 0 → x ≤ 5/6,x ≤ 5/6,43,7,51,7,6,9,0,0,0,0,1,0,f(x)=3x-2. gasiti x pentru (1-2f(x))/2 ≥ 0.
Exersare Test 1 - 2017,9.0,f(x)=2x−3. Găsiți x pentru 2·f(x) < 6x − f(−1).,f(-1) = -5. 2(2x-3) < 6x + 5 → 4x - 6 < 6x + 5 → -11 < 2x → x > -11/2,x > -11/2,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2017.0,f(x)=2x-3. gasiti x pentru 2·f(x) < 6x - f(-1).,f(-1) = -5. 2(2x-3) < 6x + 5 → 4x - 6 < 6x + 5 → -11 < 2x → x > -11/2,x > -11/2,47,9,69,9,5,8,0,0,0,0,1,0,f(x)=2x-3. gasiti x pentru 2·f(x) < 6x - f(-1).
Exersare Test 2 - 2017,9.0,f(x)=−3x+2. Cel mai mic x întreg cu f(x) < 6.,-3x + 2 < 6 → -3x < 4 → x > -4/3. Cel mai mic întreg: x = -1,-1,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2017.0,f(x)=-3x+2. cel mai mic x intreg cu f(x) < 6.,-3x + 2 < 6 → -3x < 4 → x > -4/3. cel mai mic intreg: x = -1,-1,45,10,60,2,3,7,0,0,0,0,1,0,f(x)=-3x+2. cel mai mic x intreg cu f(x) < 6.
Pretestare - 2017,9.0,f(x)=−2x+7. Găsiți x pentru f(x) ≥ 3.,-2x + 7 ≥ 3 → -2x ≥ -4 → x ≤ 2,x ≤ 2,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,pretestare,2017.0,f(x)=-2x+7. gasiti x pentru f(x) ≥ 3.,-2x + 7 ≥ 3 → -2x ≥ -4 → x ≤ 2,x ≤ 2,37,7,30,5,3,7,0,0,0,0,1,0,f(x)=-2x+7. gasiti x pentru f(x) ≥ 3.
Sesiunea de bază - 2017,9.0,f(x)=−4x+3. Găsiți x pentru f(x) ≤ −2.,-4x + 3 ≤ -2 → -4x ≤ -5 → x ≥ 5/4,x ≥ 5/4,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,sesiune_baza,2017.0,f(x)=-4x+3. gasiti x pentru f(x) ≤ -2.,-4x + 3 ≤ -2 → -4x ≤ -5 → x ≥ 5/4,x ≥ 5/4,38,7,33,7,3,7,0,0,0,0,1,0,f(x)=-4x+3. gasiti x pentru f(x) ≤ -2.
Exersare Test 1 - 2016,9.0,Rezolvați f(x)=5−2x ≥ f(1)−2.,f(1) = 3. 5-2x ≥ 1 → x ≤ 2,x ≤ 2,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2016.0,rezolvati f(x)=5-2x ≥ f(1)-2.,f(1) = 3. 5-2x ≥ 1 → x ≤ 2,x ≤ 2,29,4,26,5,4,6,0,0,0,0,1,0,rezolvati f(x)=5-2x ≥ f(1)-2.
Exersare Test 2 - 2016,9.0,f(x)=−2x+4 și g(x)=2x+1. Rezolvați f(x) ≤ g(x).,-2x + 4 ≤ 2x + 1 → 3 ≤ 4x → x ≥ 3/4,x ≥ 3/4,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2016.0,f(x)=-2x+4 si g(x)=2x+1. rezolvati f(x) ≤ g(x).,-2x + 4 ≤ 2x + 1 → 3 ≤ 4x → x ≥ 3/4,x ≥ 3/4,47,7,35,7,4,13,0,0,0,0,1,0,f(x)=-2x+4 si g(x)=2x+1. rezolvati f(x) ≤ g(x).
Pretestare - 2016,9.0,f(x)=−3x−2. Găsiți x pentru f(x) < f(0)−1.,f(0) = -2. -3x - 2 < -3 → -3x < -1 → x > 1/3,x > 1/3,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,pretestare,2016.0,f(x)=-3x-2. gasiti x pentru f(x) < f(0)-1.,f(0) = -2. -3x - 2 < -3 → -3x < -1 → x > 1/3,x > 1/3,42,7,44,7,4,8,0,0,0,0,1,0,f(x)=-3x-2. gasiti x pentru f(x) < f(0)-1.
Sesiunea de bază - 2016,9.0,f(x)=−3x−2. x pentru f(x) < f(0)−1.,f(0) = -2. Inecuația: -3x - 2 < -2 - 1 → -3x - 2 < -3 → -3x < -1 → x > 1/3,x > 1/3,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,sesiune_baza,2016.0,f(x)=-3x-2. x pentru f(x) < f(0)-1.,f(0) = -2. inecuatia: -3x - 2 < -2 - 1 → -3x - 2 < -3 → -3x < -1 → x > 1/3,x > 1/3,35,6,74,7,4,8,0,0,0,0,1,0,f(x)=-3x-2. x pentru f(x) < f(0)-1.
Exersare Test 1 - 2015,9.0,f(x)=3−2x. Găsiți x pentru f(x) > −2.,3 - 2x > -2 → -2x > -5 → x < 5/2,x < 5/2,2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2015.0,f(x)=3-2x. gasiti x pentru f(x) > -2.,3 - 2x > -2 → -2x > -5 → x < 5/2,x < 5/2,37,7,32,7,3,6,0,0,0,0,1,0,f(x)=3-2x. gasiti x pentru f(x) > -2.
Pretestare - 2015,9.0,f(x)=x²−4 și g(x)=2x−1. Găsiți x pentru f(x) < g(x).,"x² - 4 < 2x - 1 → x² - 2x - 3 < 0 → (x-3)(x+1) < 0 → x ∈ (-1, 3)","(-1, 3)",2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,pretestare,2015.0,f(x)=x²-4 si g(x)=2x-1. gasiti x pentru f(x) < g(x).,"x² - 4 < 2x - 1 → x² - 2x - 3 < 0 → (x-3)(x+1) < 0 → x ∈ (-1, 3)","(-1, 3)",52,9,64,7,3,11,0,0,0,0,1,0,f(x)=x²-4 si g(x)=2x-1. gasiti x pentru f(x) < g(x).
Exersare Test 2 - 2014,7.0,"A = sol. reale ale (x+1)²+(x+2)(x-2)-9x+8>0, B=[0,4]. A∩B.","(x+1)²+(x+2)(x-2)-9x+8>0. x²+2x+1+x²-4-9x+8>0. 2x²-7x+5>0. Δ=9. x₁=1, x₂=5/2. Soluție: x<1 sau x>5/2. A∩[0,4]=[0,1)∪(5/2,4].","[0,1)∪(5/2,4]",3.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,exersare,2014.0,"a = sol. reale ale (x+1)²+(x+2)(x-2)-9x+8>0, b=[0,4]. a∩b.","(x+1)²+(x+2)(x-2)-9x+8>0. x²+2x+1+x²-4-9x+8>0. 2x²-7x+5>0. δ=9. x₁=1, x₂=5/2. solutie: x<1 sau x>5/2. a∩[0,4]=[0,1)∪(5/2,4].","[0,1)∪(5/2,4]",58,8,124,13,8,17,0,0,0,0,0,0,"a = sol. reale ale (x+1)²+(x+2)(x-2)-9x+8>0, b=[0,4]. a∩b."
Sesiunea de bază - 2014,6.0,x/7 ≥ (x-8)/3 și 5 > x+0.7. Soluția conține 4 numere întregi?,"3x≥7x-56→x≤14. 5>x+0.7→x<4.3. Intersecția: x<4.3. Numere întregi: {...,-1,0,1,2,3,4}=infinit. Dacă x∈ℕ: {0,1,2,3,4}=5 numere.","Nu, conține 5 numere naturale, nu 4",2.0,Inecuații,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,sesiune_baza,2014.0,x/7 ≥ (x-8)/3 si 5 > x+0.7. solutia contine 4 numere intregi?,"3x≥7x-56→x≤14. 5>x+0.7→x<4.3. intersectia: x<4.3. numere intregi: {...,-1,0,1,2,3,4}=infinit. daca x∈ℕ: {0,1,2,3,4}=5 numere.","nu, contine 5 numere naturale, nu 4",61,12,125,35,7,8,0,0,1,0,0,0,x/7 ≥ (x-8)/3 si 5 > x+0.7. solutia contine 4 numere intregi?
Pretestare - 2014,6.0,"A∩B unde A,B sunt mulțimile divizorilor lui 36 și 45.","Div(36) = {1,2,3,4,6,9,12,18,36}. Div(45) = {1,3,5,9,15,45}. A∩B = {1,3,9}","{1,3,9}",2.0,Mulțimi,Mulțimi numerice,Mulțimi numerice,2 - mediu,pretestare,2014.0,"a∩b unde a,b sunt multimile divizorilor lui 36 si 45.","div(36) = {1,2,3,4,6,9,12,18,36}. div(45) = {1,3,5,9,15,45}. a∩b = {1,3,9}","{1,3,9}",53,10,74,7,4,0,0,0,0,0,0,0,"a∩b unde a,b sunt multimile divizorilor lui 36 si 45."
Sesiune de bază 2023,1.0,"Completați căsuțele: a = -1 - 4, b = 10","a = -5, b = 10","a = -5, b = 10",1.0,Numere întregi,Mulțimi numerice,Mulțimi numerice,1 - bază,sesiune_baza,2023.0,"completati casutele: a = -1 - 4, b = 10","a = -5, b = 10","a = -5, b = 10",39,10,14,14,4,4,0,0,0,0,0,0,"completati casutele: a = -1 - 4, b = 10"
Exersare Test 1 - 2022,1.0,"Fie a = 25/3 : 15/9 si b = -8 + 3. Completati cu numere reale, astfel incat propozitia obtinuta sa fie adevarata: a = ?, b = ?, a · b = ?",Se calculeaza a = (25/3) : (15/9) = (25/3) × (9/15) = 225/45 = 5; b = -8 + 3 = -5; a · b = 5 × (-5) = -25,"a = 5, b = -5, a · b = -25",1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2022.0,"fie a = 25/3 : 15/9 si b = -8 + 3. completati cu numere reale, astfel incat propozitia obtinuta sa fie adevarata: a = ?, b = ?, a · b = ?",se calculeaza a = (25/3) : (15/9) = (25/3) × (9/15) = 225/45 = 5; b = -8 + 3 = -5; a · b = 5 × (-5) = -25,"a = 5, b = -5, a · b = -25",137,34,105,26,8,9,0,0,0,0,0,0,"fie a = 25/3 : 15/9 si b = -8 + 3. completati cu numere reale, astfel incat propozitia obtinuta sa fie adevarata: a = ?, b = ?, a · b = ?"
Exersare Test 2 - 2021,1.0,"Fie a = 9/2 : 3/4 și b = (-3)². Completați casetele: a = ?, b = ?, a - b = ?",a = (9/2) : (3/4) = (9/2) × (4/3) = 36/6 = 6; b = (-3)² = 9; a - b = 6 - 9 = -3,"a = 6, b = 9, a - b = -3",1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2021.0,"fie a = 9/2 : 3/4 si b = (-3)². completati casetele: a = ?, b = ?, a - b = ?",a = (9/2) : (3/4) = (9/2) × (4/3) = 36/6 = 6; b = (-3)² = 9; a - b = 6 - 9 = -3,"a = 6, b = 9, a - b = -3",76,23,79,24,5,11,0,0,0,0,0,0,"fie a = 9/2 : 3/4 si b = (-3)². completati casetele: a = ?, b = ?, a - b = ?"
Pretestare 2024,1.0,Calculați a = -15 + 7 și b = (-1)²/2. Determinați a·b.,"a = -8, b = 0.5, a·b = -4",a·b = -4,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,pretestare,2024.0,calculati a = -15 + 7 si b = (-1)²/2. determinati a·b.,"a = -8, b = 0.5, a·b = -4",a·b = -4,54,12,25,8,5,8,0,0,0,0,0,0,calculati a = -15 + 7 si b = (-1)²/2. determinati a·b.
Sesiune de bază 2024,1.0,"Calculați a = ?, b = -5 + 3. Determinați a·b.","b = -2, a·b se calculează",a·b,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,sesiune_baza,2024.0,"calculati a = ?, b = -5 + 3. determinati a·b.","b = -2, a·b se calculeaza",a·b,45,11,25,3,2,4,0,0,0,0,0,0,"calculati a = ?, b = -5 + 3. determinati a·b."
Exersare Test 1 - 2020,1.0,Fie a = 2√2 și b = √2. Completați casetele: 'a + b = [ ]' și 'a - b = [ ]'.,a + b = 2√2 + √2 = 3√2; a - b = 2√2 - √2 = √2,a + b = 3√2; a - b = √2,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2020.0,fie a = 2√2 si b = √2. completati casetele: 'a + b = [ ]' si 'a - b = [ ]'.,a + b = 2√2 + √2 = 3√2; a - b = 2√2 - √2 = √2,a + b = 3√2; a - b = √2,75,23,45,23,3,12,0,0,0,1,0,0,fie a = 2√2 si b = √2. completati casetele: 'a + b = [ ]' si 'a - b = [ ]'.
Exersare Test 2 - 2020,1.0,Fie a = √5 și b = 1. Completați 'a + b = ...'.,a + b = √5 + 1,√5 + 1,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2020.0,fie a = √5 si b = 1. completati 'a + b = ...'.,a + b = √5 + 1,√5 + 1,46,14,14,6,2,5,0,0,0,1,0,0,fie a = √5 si b = 1. completati 'a + b = ...'.
Pretestare Februarie - 2019,1.0,"Completați: dacă a = √9 și b = √16, atunci √(a² + b²) = ...","a = 3, b = 4. √(9 + 16) = √25 = 5",5,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,pretestare,2019.0,"completati: daca a = √9 si b = √16, atunci √(a² + b²) = ...","a = 3, b = 4. √(9 + 16) = √25 = 5",5,59,15,33,1,3,9,0,0,0,1,0,0,"completati: daca a = √9 si b = √16, atunci √(a² + b²) = ..."
Pretestare Aprilie - 2019,1.0,"Calculați ab pentru a=√5−2, b=√5+2.",ab = (√5-2)(√5+2) = 5 - 4 = 1,1,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,pretestare,2019.0,"calculati ab pentru a=√5-2, b=√5+2.",ab = (√5-2)(√5+2) = 5 - 4 = 1,1,35,5,29,1,4,5,0,0,0,1,0,0,"calculati ab pentru a=√5-2, b=√5+2."
Sesiunea de bază - 2019,1.0,"Dacă a=√2 și b=√8, raportul b/a = ...",b/a = √8/√2 = √4 = 2,2,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,sesiune_baza,2019.0,"daca a=√2 si b=√8, raportul b/a = ...",b/a = √8/√2 = √4 = 2,2,37,8,20,1,2,6,0,0,0,1,0,0,"daca a=√2 si b=√8, raportul b/a = ..."
Exersare Test 1 - 2018,1.0,"Dacă a = 2 − √3 și b = 2⁵ : 2¹⁵, produsul a·b = ...","a = 2-√3, b = 2⁵/2¹⁵ = 2⁻¹⁰ = 1/1024. a·b = (2-√3)/1024",(2-√3)/1024,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2018.0,"daca a = 2 - √3 si b = 2⁵ : 2¹⁵, produsul a·b = ...","a = 2-√3, b = 2⁵/2¹⁵ = 2⁻¹⁰ = 1/1024. a·b = (2-√3)/1024",(2-√3)/1024,51,16,55,11,4,4,0,0,0,1,0,0,"daca a = 2 - √3 si b = 2⁵ : 2¹⁵, produsul a·b = ..."
Exersare Test 2 - 2018,1.0,"a = −3 + 5 = 2, b = (4/3)×(9/2) = 6. Raportul b/a.",b/a = 6/2 = 3,3,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2018.0,"a = -3 + 5 = 2, b = (4/3)×(9/2) = 6. raportul b/a.",b/a = 6/2 = 3,3,50,14,13,1,8,12,0,0,0,0,0,0,"a = -3 + 5 = 2, b = (4/3)×(9/2) = 6. raportul b/a."
Pretestare - 2018,1.0,"Dacă a = −5 + 7 = 2 și b = (2/3):(2/9) = 3, atunci a/b = ...",Calculăm a = -5 + 7 = 2. Calculăm b = (2/3) : (2/9) = (2/3) × (9/2) = 18/6 = 3. Raportul a/b = 2/3.,2/3,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,pretestare,2018.0,"daca a = -5 + 7 = 2 si b = (2/3):(2/9) = 3, atunci a/b = ...",calculam a = -5 + 7 = 2. calculam b = (2/3) : (2/9) = (2/3) × (9/2) = 18/6 = 3. raportul a/b = 2/3.,2/3,60,18,99,3,8,13,0,0,0,0,0,0,"daca a = -5 + 7 = 2 si b = (2/3):(2/9) = 3, atunci a/b = ..."
Sesiunea de bază - 2018,1.0,"a = −5 + 3 = -2, b = (21/7):(3/10) = 10. Produsul a·b.",a·b = -2 × 10 = -20,-20,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,sesiune_baza,2018.0,"a = -5 + 3 = -2, b = (21/7):(3/10) = 10. produsul a·b.",a·b = -2 × 10 = -20,-20,54,14,19,3,11,12,0,0,0,0,0,0,"a = -5 + 3 = -2, b = (21/7):(3/10) = 10. produsul a·b."
Exersare Test 1 - 2017,1.0,"Dacă a = –4 + 3 = -1 și b = 6⁵:2⁵ = 3⁵ = 243, produsul a·b = ...",a·b = -1 × 243 = -243,-243,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2017.0,"daca a = -4 + 3 = -1 si b = 6⁵:2⁵ = 3⁵ = 243, produsul a·b = ...",a·b = -1 × 243 = -243,-243,64,20,21,4,9,8,0,0,0,0,0,0,"daca a = -4 + 3 = -1 si b = 6⁵:2⁵ = 3⁵ = 243, produsul a·b = ..."
Exersare Test 2 - 2017,1.0,"a = 3−5 = -2, b = (4/3)×(9/2) = 6. Raportul b/a.",b/a = 6/(-2) = -3,-3,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2017.0,"a = 3-5 = -2, b = (4/3)×(9/2) = 6. raportul b/a.",b/a = 6/(-2) = -3,-3,48,12,17,2,8,12,0,0,0,0,0,0,"a = 3-5 = -2, b = (4/3)×(9/2) = 6. raportul b/a."
Pretestare - 2017,1.0,"Dacă a = -3 + 2 = -1 și b = (21/2):(7/4) = 6, produsul a·b = ...",a·b = -1 × 6 = -6,-6,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,pretestare,2017.0,"daca a = -3 + 2 = -1 si b = (21/2):(7/4) = 6, produsul a·b = ...",a·b = -1 × 6 = -6,-6,64,18,17,2,9,14,0,0,0,0,0,0,"daca a = -3 + 2 = -1 si b = (21/2):(7/4) = 6, produsul a·b = ..."
Sesiunea de bază - 2017,1.0,"Dacă a = −7 − 2 = -9 și b = (6/5)×(15/2) = 9, raportul a/b = ...",a/b = -9/9 = -1,-1,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,sesiune_baza,2017.0,"daca a = -7 - 2 = -9 si b = (6/5)×(15/2) = 9, raportul a/b = ...",a/b = -9/9 = -1,-1,64,18,15,2,9,13,0,0,0,0,0,0,"daca a = -7 - 2 = -9 si b = (6/5)×(15/2) = 9, raportul a/b = ..."
Exersare Test 1 - 2016,1.0,Produsul a·b unde a și b sunt date.,Calculul produsului,Valoare,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2016.0,produsul a·b unde a si b sunt date.,calculul produsului,valoare,35,8,19,7,0,0,0,0,0,0,0,0,produsul a·b unde a si b sunt date.
Exersare Test 2 - 2016,1.0,Raportul b/a unde a = 3−5 = -2 și b = 9²×4/3 = 108.,b/a = 108/(-2) = -54,-54,1.0,Numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,exersare,2016.0,raportul b/a unde a = 3-5 = -2 si b = 9²×4/3 = 108.,b/a = 108/(-2) = -54,-54,51,14,20,3,9,7,0,0,0,0,0,0,raportul b/a unde a = 3-5 = -2 si b = 9²×4/3 = 108.
